customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,ChurnFlag,CustomerStatus,TenureBand,RiskScore,RiskSegment,EstMonthlyValue,RevenueAtRisk
1293-BSEUN,Female,0,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1482.3,No,0,Retained,49+ months (Loyal),1,Low Risk,20.5875,0.0
9894-EZEWG,Female,0,No,1,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,Yes,1,Churned,0-12 months (New),9,High Risk,74.3,74.3
1302-TPUBN,Male,0,No,66,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1240.8,No,0,Retained,49+ months (Loyal),1,Low Risk,18.8,0.0
7851-FLGGQ,Male,0,No,1,No,No phone service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.65,Yes,1,Churned,0-12 months (New),7,High Risk,44.65,44.65
0637-UBJRP,Male,0,Yes,13,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,1095.3,Yes,1,Churned,13-24 months,8,High Risk,84.25384615384615,84.25384615384615
0940-OUQEC,Male,0,No,10,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),788.8,Yes,1,Churned,0-12 months (New),9,High Risk,78.88,78.88
2378-VTKDH,Male,1,No,65,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,6578.55,No,0,Retained,49+ months (Loyal),9,High Risk,101.20846153846153,0.0
0927-CNGRH,Male,0,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,No,0,Retained,0-12 months (New),5,Medium Risk,19.55,0.0
8608-OZTLB,Male,0,Yes,38,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,2802.3,No,0,Retained,25-48 months,3,Low Risk,73.74473684210527,0.0
2335-GSODA,Male,0,Yes,23,No,No phone service,No,Yes,Yes,No,Two year,No,Mailed check,857.75,No,0,Retained,13-24 months,1,Low Risk,37.29347826086956,0.0
1952-DVVSW,Female,0,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,184.4,No,0,Retained,0-12 months (New),4,Medium Risk,18.44,0.0
0702-PGIBZ,Male,0,Yes,4,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,364.55,Yes,1,Churned,0-12 months (New),10,High Risk,91.1375,91.1375
6656-GULJQ,Male,0,Yes,72,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6093.3,No,0,Retained,49+ months (Loyal),1,Low Risk,84.62916666666666,0.0
9853-JFZDU,Female,0,No,35,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,1861.1,No,0,Retained,25-48 months,6,Medium Risk,53.17428571428571,0.0
1963-VAUKV,Female,0,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,Yes,1,Churned,0-12 months (New),6,Medium Risk,20.4,20.4
3777-XROBG,Female,0,Yes,58,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1079.65,No,0,Retained,49+ months (Loyal),0,Low Risk,18.614655172413794,0.0
6994-FGRHH,Male,0,Yes,70,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,7475.1,No,0,Retained,49+ months (Loyal),4,Medium Risk,106.78714285714287,0.0
4000-VGMQP,Male,0,Yes,38,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),2862.55,No,0,Retained,25-48 months,3,Low Risk,75.33026315789475,0.0
3999-WRNGR,Female,0,Yes,60,No,No phone service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3069.45,No,0,Retained,49+ months (Loyal),8,High Risk,51.1575,0.0
3466-RITXD,Male,0,No,26,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),2349.8,No,0,Retained,25-48 months,7,High Risk,90.37692307692308,0.0
2680-XKKNJ,Female,0,No,8,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),469.25,No,0,Retained,0-12 months (New),4,Medium Risk,58.65625,0.0
3058-HJCUY,Male,0,Yes,41,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,4213.35,Yes,1,Churned,25-48 months,4,Medium Risk,102.76463414634148,102.76463414634148
2974-GGUXS,Female,1,No,36,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3301.05,No,0,Retained,25-48 months,7,High Risk,91.69583333333334,0.0
7994-XIRTR,Male,1,No,54,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),3529.95,No,0,Retained,49+ months (Loyal),2,Low Risk,65.36944444444444,0.0
3259-FDWOY,Male,0,Yes,71,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),7723.7,Yes,1,Churned,49+ months (Loyal),3,Low Risk,108.78450704225352,108.78450704225352
2101-RANCD,Female,0,No,55,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,4144.9,No,0,Retained,49+ months (Loyal),9,High Risk,75.36181818181818,0.0
7921-BEPCI,Female,0,No,72,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),4265.0,No,0,Retained,49+ months (Loyal),3,Low Risk,59.236111111111114,0.0
0807-ZABDG,Female,0,Yes,3,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,154.65,Yes,1,Churned,0-12 months (New),6,Medium Risk,51.550000000000004,51.550000000000004
8510-TMWYB,Female,0,Yes,54,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),3246.45,No,0,Retained,49+ months (Loyal),3,Low Risk,60.11944444444444,0.0
3258-ZKPAI,Male,0,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8337.45,No,0,Retained,49+ months (Loyal),1,Low Risk,115.79791666666668,0.0
1428-IEDPR,Male,0,No,52,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,5731.4,No,0,Retained,49+ months (Loyal),4,Medium Risk,110.21923076923076,0.0
5298-GSTLM,Female,1,No,60,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),6176.6,No,0,Retained,49+ months (Loyal),5,Medium Risk,102.94333333333334,0.0
4450-YOOHP,Female,0,No,39,No,No phone service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1905.4,No,0,Retained,25-48 months,7,High Risk,48.85641025641026,0.0
6728-CZFEI,Female,0,No,15,Yes,No,No,No,No,No,One year,No,Mailed check,931.9,No,0,Retained,13-24 months,5,Medium Risk,62.126666666666665,0.0
5748-RNCJT,Male,0,No,69,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7348.8,Yes,1,Churned,49+ months (Loyal),2,Low Risk,106.50434782608696,106.50434782608696
3653-NCRDJ,Male,0,Yes,43,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,776.25,No,0,Retained,25-48 months,2,Low Risk,18.052325581395348,0.0
6121-TNHBO,Female,1,No,63,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),5243.05,No,0,Retained,49+ months (Loyal),2,Low Risk,83.22301587301588,0.0
5119-NZPTV,Male,1,No,2,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,141.65,No,0,Retained,0-12 months (New),10,High Risk,70.825,0.0
6519-ZHPXP,Female,0,Yes,72,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7679.65,No,0,Retained,49+ months (Loyal),1,Low Risk,106.66180555555555,0.0
7739-LAXOG,Female,0,Yes,32,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2954.5,Yes,1,Churned,25-48 months,6,Medium Risk,92.328125,92.328125
3472-QPRCH,Male,0,Yes,40,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1006.9,No,0,Retained,25-48 months,0,Low Risk,25.1725,0.0
8224-UAXBZ,Female,0,No,58,No,No phone service,Yes,No,No,No,One year,Yes,Electronic check,2540.1,No,0,Retained,49+ months (Loyal),7,High Risk,43.79482758620689,0.0
9610-WCESF,Male,0,No,67,No,No phone service,No,No,Yes,No,Two year,No,Electronic check,3097.2,No,0,Retained,49+ months (Loyal),3,Low Risk,46.22686567164179,0.0
9776-CLUJA,Female,1,No,51,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3807.35,Yes,1,Churned,49+ months (Loyal),9,High Risk,74.65392156862745,74.65392156862745
2486-WYVVE,Male,0,No,31,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,2484.0,No,0,Retained,25-48 months,3,Low Risk,80.12903225806451,0.0
3865-ZYKAD,Male,1,No,69,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),5785.65,No,0,Retained,49+ months (Loyal),7,High Risk,83.85,0.0
1422-DGUBX,Male,0,No,32,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,2619.15,No,0,Retained,25-48 months,5,Medium Risk,81.8484375,0.0
2999-AANRQ,Female,0,No,21,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),1524.85,No,0,Retained,13-24 months,2,Low Risk,72.61190476190475,0.0
8668-KNZTI,Male,0,No,52,Yes,No,No,Yes,No,No,One year,No,Electronic check,2790.65,No,0,Retained,49+ months (Loyal),6,Medium Risk,53.666346153846156,0.0
0480-KYJVA,Female,0,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1784.5,No,0,Retained,49+ months (Loyal),0,Low Risk,24.78472222222222,0.0
6034-ZRYCV,Female,0,No,72,No,No phone service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,3937.45,Yes,1,Churned,49+ months (Loyal),6,Medium Risk,54.68680555555555,54.68680555555555
9746-YKGXB,Male,0,Yes,52,No,No phone service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),2276.1,No,0,Retained,49+ months (Loyal),3,Low Risk,43.771153846153844,0.0
3926-YZVVX,Female,0,No,41,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),2029.05,No,0,Retained,25-48 months,2,Low Risk,49.4890243902439,0.0
6000-UKLWI,Male,0,No,41,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,802.35,No,0,Retained,25-48 months,1,Low Risk,19.569512195121952,0.0
2079-FBMZK,Female,0,No,6,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,418.4,Yes,1,Churned,0-12 months (New),9,High Risk,69.73333333333333,69.73333333333333
6332-FBZRI,Male,0,Yes,67,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),4653.25,No,0,Retained,49+ months (Loyal),2,Low Risk,69.45149253731343,0.0
2096-XOTMO,Female,0,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,275.9,No,0,Retained,13-24 months,4,Medium Risk,17.24375,0.0
3266-FTKHB,Male,0,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,343.45,No,0,Retained,13-24 months,2,Low Risk,20.20294117647059,0.0
8221-EQDGL,Male,0,No,35,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,2130.45,No,0,Retained,25-48 months,6,Medium Risk,60.87,0.0
2346-LOCWC,Female,0,Yes,58,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1191.4,No,0,Retained,49+ months (Loyal),0,Low Risk,20.54137931034483,0.0
6608-QQLVK,Male,0,No,1,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.5,Yes,1,Churned,0-12 months (New),11,High Risk,50.5,50.5
0298-XACET,Male,0,Yes,52,No,No phone service,Yes,Yes,Yes,No,Two year,No,Mailed check,2554.0,No,0,Retained,49+ months (Loyal),0,Low Risk,49.11538461538461,0.0
7560-QJAVJ,Female,0,No,70,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),5589.45,No,0,Retained,49+ months (Loyal),1,Low Risk,79.84928571428571,0.0
2995-YWTCD,Female,0,Yes,19,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),467.7,No,0,Retained,13-24 months,2,Low Risk,24.61578947368421,0.0
3551-HUAZH,Male,1,No,1,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,Yes,1,Churned,0-12 months (New),11,High Risk,74.4,74.4
9137-UIYPG,Female,0,Yes,35,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3756.45,No,0,Retained,25-48 months,6,Medium Risk,107.32714285714285,0.0
2809-ZMYOQ,Female,0,No,32,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,3334.9,No,0,Retained,25-48 months,9,High Risk,104.215625,0.0
5084-OOVCJ,Female,0,Yes,17,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),920.5,No,0,Retained,13-24 months,5,Medium Risk,54.14705882352941,0.0
0254-WWRKD,Female,0,Yes,67,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),3431.75,No,0,Retained,49+ months (Loyal),3,Low Risk,51.22014925373134,0.0
7727-SHVZV,Female,0,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),150.35,No,0,Retained,0-12 months (New),6,Medium Risk,16.705555555555556,0.0
6302-JGYRJ,Male,0,Yes,31,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,2587.7,Yes,1,Churned,25-48 months,2,Low Risk,83.47419354838709,83.47419354838709
5339-PXDVH,Male,0,No,4,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,367.95,No,0,Retained,0-12 months (New),10,High Risk,91.9875,0.0
2205-LPVGL,Male,1,Yes,58,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),5125.75,No,0,Retained,49+ months (Loyal),2,Low Risk,88.375,0.0
8782-NUUOL,Male,0,No,60,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,4801.1,No,0,Retained,49+ months (Loyal),2,Low Risk,80.01833333333335,0.0
3685-YLCMQ,Male,0,No,58,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,6219.6,Yes,1,Churned,49+ months (Loyal),5,Medium Risk,107.2344827586207,107.2344827586207
7601-WFVZV,Male,0,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,No,0,Retained,0-12 months (New),6,Medium Risk,19.55,0.0
4609-KNNWG,Female,0,Yes,27,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,550.1,No,0,Retained,25-48 months,0,Low Risk,20.374074074074073,0.0
4868-AADLV,Male,1,Yes,66,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,7862.25,No,0,Retained,49+ months (Loyal),4,Medium Risk,119.125,0.0
9529-OFXHY,Male,0,No,15,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1242.2,No,0,Retained,13-24 months,8,High Risk,82.81333333333333,0.0
8634-MPHTR,Male,1,No,47,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,4871.05,Yes,1,Churned,25-48 months,9,High Risk,103.63936170212766,103.63936170212766
2669-QVCRG,Female,0,No,41,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),3190.65,No,0,Retained,25-48 months,7,High Risk,77.82073170731708,0.0
2478-EEWWM,Male,0,No,59,No,No phone service,No,No,No,Yes,Month-to-month,Yes,Electronic check,2666.75,No,0,Retained,49+ months (Loyal),9,High Risk,45.19915254237288,0.0
9174-IHETN,Female,0,Yes,50,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),3533.6,No,0,Retained,49+ months (Loyal),2,Low Risk,70.672,0.0
2233-TXSIU,Male,0,Yes,17,No,No phone service,No,Yes,No,No,One year,No,Credit card (automatic),792.15,No,0,Retained,13-24 months,4,Medium Risk,46.59705882352941,0.0
9644-UMGQA,Male,0,Yes,6,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,295.65,No,0,Retained,0-12 months (New),10,High Risk,49.275,0.0
3256-EZDBI,Male,1,No,51,No,No phone service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),1459.35,No,0,Retained,49+ months (Loyal),7,High Risk,28.61470588235294,0.0
8761-NSOBC,Male,0,No,44,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,4398.15,Yes,1,Churned,25-48 months,6,Medium Risk,99.95795454545454,99.95795454545454
0419-YAAPX,Male,0,No,49,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),4297.95,No,0,Retained,49+ months (Loyal),7,High Risk,87.71326530612245,0.0
8413-VONUO,Male,0,No,2,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,167.3,Yes,1,Churned,0-12 months (New),10,High Risk,83.65,83.65
0872-CASZJ,Male,0,No,59,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,4096.9,No,0,Retained,49+ months (Loyal),3,Low Risk,69.43898305084745,0.0
4726-DLWQN,Male,1,No,50,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3454.6,No,0,Retained,49+ months (Loyal),7,High Risk,69.092,0.0
8164-OCKUJ,Female,0,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1286.0,No,0,Retained,49+ months (Loyal),0,Low Risk,21.796610169491526,0.0
3094-JOJAI,Male,0,No,18,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,1387.0,No,0,Retained,13-24 months,7,High Risk,77.05555555555556,0.0
9494-MRNYX,Male,0,No,10,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,786.3,No,0,Retained,0-12 months (New),10,High Risk,78.63,0.0
2599-CZABP,Male,0,No,14,Yes,No,No,No,No,No,One year,No,Electronic check,641.25,No,0,Retained,13-24 months,7,High Risk,45.80357142857143,0.0
7945-PRBVF,Male,0,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),705.45,No,0,Retained,25-48 months,1,Low Risk,20.155714285714286,0.0
4544-RXFMG,Male,0,Yes,8,Yes,No,No,No,No,No,One year,Yes,Mailed check,345.5,No,0,Retained,0-12 months (New),6,Medium Risk,43.1875,0.0
0859-YGKFW,Male,0,Yes,18,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),345.9,No,0,Retained,13-24 months,2,Low Risk,19.216666666666665,0.0
1150-FTQGN,Female,0,Yes,60,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),5811.8,No,0,Retained,49+ months (Loyal),3,Low Risk,96.86333333333333,0.0
9223-UCPVT,Female,0,No,1,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.4,Yes,1,Churned,0-12 months (New),10,High Risk,94.4,94.4
7196-LIWRH,Female,0,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,124.45,No,0,Retained,0-12 months (New),3,Low Risk,20.741666666666667,0.0
5448-VWNAM,Female,0,Yes,19,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,1375.6,No,0,Retained,13-24 months,5,Medium Risk,72.39999999999999,0.0
1177-XZBJL,Male,0,Yes,53,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),3491.55,No,0,Retained,49+ months (Loyal),1,Low Risk,65.87830188679246,0.0
3518-FSTWG,Male,1,No,72,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),7920.7,No,0,Retained,49+ months (Loyal),4,Medium Risk,110.00972222222222,0.0
9330-VOFSZ,Female,0,No,60,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6640.7,No,0,Retained,49+ months (Loyal),2,Low Risk,110.67833333333333,0.0
4351-QLCSU,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,Yes,1,Churned,0-12 months (New),9,High Risk,55.0,55.0
0939-EREMR,Female,0,Yes,13,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,718.1,No,0,Retained,13-24 months,4,Medium Risk,55.23846153846154,0.0
9389-ACWBI,Female,0,Yes,5,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),320.4,No,0,Retained,0-12 months (New),7,High Risk,64.08,0.0
5419-JPRRN,Male,0,No,1,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.45,Yes,1,Churned,0-12 months (New),11,High Risk,101.45,101.45
3644-QXEHN,Male,0,Yes,13,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,1334.45,No,0,Retained,13-24 months,8,High Risk,102.65,0.0
2911-IJORQ,Male,0,No,37,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),3358.65,No,0,Retained,25-48 months,3,Low Risk,90.77432432432433,0.0
5921-NGYRH,Male,0,No,64,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,4764.0,No,0,Retained,49+ months (Loyal),7,High Risk,74.4375,0.0
2100-BDNSN,Female,0,No,5,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),350.3,Yes,1,Churned,0-12 months (New),6,Medium Risk,70.06,70.06
5998-DZLYR,Female,0,No,61,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),5703.0,No,0,Retained,49+ months (Loyal),2,Low Risk,93.49180327868852,0.0
0488-GSLFR,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,Yes,1,Churned,0-12 months (New),11,High Risk,69.5,69.5
9318-NKNFC,Male,0,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,Yes,1,Churned,0-12 months (New),7,High Risk,18.85,18.85
3985-HOYPM,Male,0,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,525.55,No,0,Retained,25-48 months,2,Low Risk,20.213461538461537,0.0
9728-FTTVZ,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,Yes,1,Churned,0-12 months (New),11,High Risk,69.2,69.2
9548-LERKT,Male,0,No,24,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,483.15,No,0,Retained,13-24 months,2,Low Risk,20.131249999999998,0.0
6576-FBXOJ,Male,0,No,17,No,No phone service,No,Yes,Yes,Yes,One year,No,Electronic check,934.8,No,0,Retained,13-24 months,5,Medium Risk,54.98823529411764,0.0
4310-KEDTB,Female,0,Yes,26,No,No phone service,No,Yes,No,No,Month-to-month,Yes,Mailed check,786.5,No,0,Retained,25-48 months,6,Medium Risk,30.25,0.0
7254-IQWOZ,Male,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,Yes,1,Churned,0-12 months (New),11,High Risk,69.65,69.65
2474-BRUCM,Male,1,No,40,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,4086.3,Yes,1,Churned,25-48 months,8,High Risk,102.1575,102.1575
4062-HBMOS,Male,0,No,52,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,5364.8,No,0,Retained,49+ months (Loyal),9,High Risk,103.16923076923078,0.0
0742-NXBGR,Female,0,No,1,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.3,Yes,1,Churned,0-12 months (New),11,High Risk,82.3,82.3
2676-ISHSF,Male,0,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,No,0,Retained,0-12 months (New),6,Medium Risk,20.3,0.0
9236-NDUCW,Female,0,No,21,No,No phone service,No,No,Yes,No,Two year,No,Mailed check,770.4,No,0,Retained,13-24 months,2,Low Risk,36.68571428571428,0.0
4753-PADAS,Female,0,No,67,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),6816.95,No,0,Retained,49+ months (Loyal),5,Medium Risk,101.7455223880597,0.0
6103-QCKFX,Female,0,Yes,44,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),2419.55,No,0,Retained,25-48 months,3,Low Risk,54.98977272727273,0.0
7781-EWARA,Male,0,Yes,70,No,No phone service,Yes,Yes,Yes,Yes,One year,No,Electronic check,4138.7,No,0,Retained,49+ months (Loyal),3,Low Risk,59.12428571428571,0.0
6110-OHIHY,Male,0,No,3,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,267.6,Yes,1,Churned,0-12 months (New),10,High Risk,89.2,89.2
7018-FPXHH,Male,0,Yes,56,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),3457.45,No,0,Retained,49+ months (Loyal),3,Low Risk,61.740178571428565,0.0
5889-LFOLL,Female,0,No,13,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1115.2,Yes,1,Churned,13-24 months,10,High Risk,85.78461538461539,85.78461538461539
5708-EVONK,Female,0,Yes,58,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5435.6,Yes,1,Churned,49+ months (Loyal),6,Medium Risk,93.71724137931035,93.71724137931035
8708-XPXHZ,Female,0,Yes,42,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4186.3,Yes,1,Churned,25-48 months,8,High Risk,99.67380952380952,99.67380952380952
0616-ATFGB,Male,1,No,1,No,No phone service,No,No,No,No,Month-to-month,No,Electronic check,25.05,Yes,1,Churned,0-12 months (New),10,High Risk,25.05,25.05
0572-ZJKLT,Female,0,Yes,46,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,4630.2,No,0,Retained,25-48 months,0,Low Risk,100.65652173913043,0.0
5135-RDDQL,Female,0,Yes,63,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),3221.25,No,0,Retained,49+ months (Loyal),3,Low Risk,51.13095238095238,0.0
1353-LJWEM,Male,0,No,11,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,688.5,No,0,Retained,0-12 months (New),9,High Risk,62.59090909090909,0.0
1794-SWWKL,Male,0,Yes,15,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),867.1,No,0,Retained,13-24 months,5,Medium Risk,57.806666666666665,0.0
6166-YIPFO,Male,0,No,72,No,No phone service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4746.05,No,0,Retained,49+ months (Loyal),4,Medium Risk,65.91736111111112,0.0
7016-BPGEU,Female,0,No,29,No,No phone service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),712.85,Yes,1,Churned,25-48 months,7,High Risk,24.58103448275862,24.58103448275862
6876-ADESB,Male,0,Yes,1,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,48.95,Yes,1,Churned,0-12 months (New),9,High Risk,48.95,48.95
9332-GYWLO,Female,0,Yes,6,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,355.1,No,0,Retained,0-12 months (New),9,High Risk,59.18333333333334,0.0
1963-SVUCV,Male,0,No,1,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,Yes,1,Churned,0-12 months (New),10,High Risk,45.3,45.3
4184-VODJZ,Male,0,Yes,63,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,5764.7,No,0,Retained,49+ months (Loyal),6,Medium Risk,91.5031746031746,0.0
